web-scraper-order;web-scraper-start-url;etat;marque;annee;boite_vitesse;adresse;prix;Image_Lien
1707774278-409;https://www.expat-dakar.com/voitures?page=19;Venant;Nissan;2018;Automatique;"Point-e,
Dakar";11 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/c37861f8e2848c6e0a7e7d8ac7e929ff/-/horizon-files-prod/ed/picture/q9m9nw2v/fda04c5ea64d1d437e4cf1ae096997518ceb7b27.jpg
1707774278-410;https://www.expat-dakar.com/voitures?page=19;Venant;BMW;2020;Automatique;"Hann maristes,
Dakar";41 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/7f59178c52187dbd5f1a0b711ab0c977/-/horizon-files-prod/ed/picture/q2jq22nq/89eb724423823fe4aa6349ffba5e98a5f6b0d415.jpg
1707774278-411;https://www.expat-dakar.com/voitures?page=19;D'occasion;Range Rover;2019;;"Hann maristes,
Dakar";31 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/bd94859e860aa60cd61c4b53d9900f5e/-/horizon-files-prod/ed/picture/qpd655qw/dd3d2489635ca5513ee0c67af57d8869b8dd004c.jpg
1707774278-412;https://www.expat-dakar.com/voitures?page=19;D'occasion;Renault;2014;Manuelle;"Ngaparou,
Thiès";6 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/5ee5f655137a15451288756869d555d0/-/horizon-files-prod/ed/picture/qkrgdd2m/93ef3c1dd63d75695d54eae9ca579e81cf937a0a.jpg
1707774278-413;https://www.expat-dakar.com/voitures?page=19;D'occasion;Mercedes-Benz;2008;Manuelle;"Hlm grand-yoff,
Dakar";2 100 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/3b1a1f961a9aeadd2c3a017f96c8d715/-/horizon-files-prod/ed/picture/qrzvkk59/e1284300d9842f50a66bb467adbe9f2eb3bf86dd.jpg
1707774278-414;https://www.expat-dakar.com/voitures?page=19;Venant;Hyundai;2018;Automatique;"Hann maristes,
Dakar";14 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/f4bf84012523437158b2d908351ed8bb/-/horizon-files-prod/ed/picture/qwe29980/0e89c372a21398401b392a239ba2ef14ed9c06c5.jpg
1707774278-415;https://www.expat-dakar.com/voitures?page=19;Venant;Kia;2016;Automatique;"Ouest foire,
Dakar";12 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/fdc65dabc1599459c875d63e6ae987f7/-/horizon-files-prod/ed/picture/qgq9j294/c76d7cdb6ccb483e48e82f1c334927e50751e9c3.jpg
1707774278-416;https://www.expat-dakar.com/voitures?page=19;Venant;Hyundai;2018;Automatique;"Ouest foire,
Dakar";14 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/6e0ea971c744a43c209ca8122f593d75/-/horizon-files-prod/ed/picture/qkrgdv4x/5ea9a8aede74ae68076ef1ba52b7246074b31b50.jpg
1707774282-417;https://www.expat-dakar.com/voitures?page=18;Venant;Kia;2016;Manuelle;"Mamelles,
Dakar";9 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9290a19c17109316c719f939c4286e69/-/horizon-files-prod/ed/picture/qj4rwgg8/8491c4bf68508058f342f7cedf146a2438e863da.jpg
1707774282-418;https://www.expat-dakar.com/voitures?page=18;D'occasion;Audi;2016;Automatique;"Mermoz,
Dakar";13 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/72171bc5e2fc0ca9d24fb2d8402d56c8/-/horizon-files-prod/ed/picture/qzvdqje8/3d356585dc34c8d292572483e094c17501b0d4d7.jpg
1707774282-419;https://www.expat-dakar.com/voitures?page=18;;;;;;;
1707774282-420;https://www.expat-dakar.com/voitures?page=18;D'occasion;Toyota;2016;Automatique;"Ouest foire,
Dakar";10 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/f4d34f3771730fcf3c520773d93b3e9c/-/horizon-files-prod/ed/picture/q8v522wp/52dc33ed1da8884f54afae80511da1a3adb574cc.jpg
1707774282-421;https://www.expat-dakar.com/voitures?page=18;Venant;Citroen;2015;Manuelle;"VDN,
Dakar";6 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/694db21bcad39f988e40bef48c4cd2af/-/horizon-files-prod/ed/picture/q6xk4m98/b434eb6605946f253c68acb229f620cf14eefefc.jpg
1707774282-422;https://www.expat-dakar.com/voitures?page=18;D'occasion;Peugeot;2014;Manuelle;"VDN,
Dakar";4 700 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/21dde1ab5a562b64b407d7eae7530438/-/horizon-files-prod/ed/picture/qkrgvv5x/952f4115bcb3efde9498671aea716c549c0209f5.jpg
1707774282-423;https://www.expat-dakar.com/voitures?page=18;D'occasion;Mercedes-Benz;2011;Automatique;"Hann Bel-Air,
Dakar";7 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/b6ed58db79a3a34b19dc4d6157f94a1b/-/horizon-files-prod/ed/picture/qgq9kk70/d361a2f0f3fc7ab29ce6bf26b15b57df13d9793d.jpg
1707774282-424;https://www.expat-dakar.com/voitures?page=18;D'occasion;Mazda;2012;Automatique;"Yoff,
Dakar";2 400 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/86365c72aacd2dee185ec0ec1b5b3579/-/horizon-files-prod/ed/picture/qzvddjmx/d01a6e9e15fd1fd6965fd089c922be3c1327a325.jpg
1707774282-425;https://www.expat-dakar.com/voitures?page=18;Venant;Ford;2016;Automatique;"Cité keur gorgui,
Dakar";16 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/e6fd6034a9d40c6c3a813697c4005d50/-/horizon-files-prod/ed/picture/qwe299xp/abe1f5d1df70a2aed9432e60692037366e01671e.jpg
1707774282-426;https://www.expat-dakar.com/voitures?page=18;D'occasion;Citroen;2008;Manuelle;"Thiaroye,
Dakar";2 550 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/eb86b08f729fb25889d03b0d7dbd5dfe/-/horizon-files-prod/ed/picture/qzvdqqwn/8784d5dfd73764e1113ea19ec00d45591feb9bfc.jpg
1707774282-427;https://www.expat-dakar.com/voitures?page=18;Neuf;Toyota;2023;Automatique;"VDN,
Dakar";38 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/6efa59fdab4b99837aa30e884c6f688c/-/horizon-files-prod/ed/picture/qj4rdd9d/7f51939106b29e91a1f89d7cdfa3845cbf4d5978.jpg
1707774282-428;https://www.expat-dakar.com/voitures?page=18;Neuf;Hyundai;2015;Automatique;"Cité Damel,
Dakar";8 100 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1cc26425a92220f94cca746e9a182e6a/-/horizon-files-prod/ed/picture/qngxkk8x/a6f3c831f433c4786a8f31b7517ca054494e52de.jpg
1707774282-429;https://www.expat-dakar.com/voitures?page=18;D'occasion;Ford;2011;Automatique;"Sicap Liberté,
Dakar";3 400 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/00cf3771c3148d952638d987c8cc8f44/-/horizon-files-prod/ed/picture/qq47kkkz/70fddf0ae98746b36f2d4f9e1dbf5013f2474612.jpg
1707774287-430;https://www.expat-dakar.com/voitures?page=17;Venant;Kia;2016;Manuelle;"Mamelles,
Dakar";9 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9290a19c17109316c719f939c4286e69/-/horizon-files-prod/ed/picture/qj4rwgg8/8491c4bf68508058f342f7cedf146a2438e863da.jpg
1707774287-431;https://www.expat-dakar.com/voitures?page=17;Venant;Mercedes-Benz;2020;Automatique;"Virage,
Dakar";21 900 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1fb650347a5bf515a7c842b3db200b3d/-/horizon-files-prod/ed/picture/q0gw0e9m/ae4a7e0f75dbf8c7b5145d318bc95a09df7cb489.jpg
1707774287-432;https://www.expat-dakar.com/voitures?page=17;;;;;;;
1707774287-433;https://www.expat-dakar.com/voitures?page=17;D'occasion;Chevrolet;2012;Automatique;"Almadies,
Dakar";2 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/75fb4574bc209c0a544d1dd055fec255/-/horizon-files-prod/ed/picture/q44824n4/249d267f083c031ffcf99abf4d7972f119ac09dc.jpg
1707774287-434;https://www.expat-dakar.com/voitures?page=17;Venant;Land Rover;2019;Automatique;"Liberte 6 extension,
Dakar";40 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/a57388e154962fdc27f73b5118f608b5/-/horizon-files-prod/ed/picture/qq4752gv/6ff7958a2abe157cce9b8e23309c8f6d24adfacd.jpg
1707774287-435;https://www.expat-dakar.com/voitures?page=17;Neuf;Audi;2022;Automatique;"Hlm,
Dakar";33 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/04df4f63a4e42e7c7a754b125dc15190/-/horizon-files-prod/ed/picture/qenqmm6x/008047c17f091ca697c87eca5f0b85df832c2f6c.jpg
1707774287-436;https://www.expat-dakar.com/voitures?page=17;D'occasion;Jeep;2014;Automatique;"Almadies,
Dakar";11 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/32816783c7baadcd07c4f3c630eccdbf/-/horizon-files-prod/ed/picture/qenqmn8v/fbc5b19059b7496c095e49ee97714e29d6c22aed.jpg
1707774287-437;https://www.expat-dakar.com/voitures?page=17;D'occasion;Ford;2014;Manuelle;"Almadies,
Dakar";8 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/2d52b2911c6e6e4904f9297283518a07/-/horizon-files-prod/ed/picture/qenqm5x4/25770a315a74f1646e16c2ff02163346ef3d9b4a.jpg
1707774287-438;https://www.expat-dakar.com/voitures?page=17;Neuf;Mitsubishi;2017;Automatique;"Liberte 6,
Dakar";9 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/2099e2037202bfc02826c35ff0b894e5/-/horizon-files-prod/ed/picture/q56x22er/a25b359035db57ee62580a828b11a2bfd0b40647.jpg
1707774287-439;https://www.expat-dakar.com/voitures?page=17;D'occasion;Mazda;2013;Automatique;"Liberte 6,
Dakar";6 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/04392a219dcb3b4373e93d5a721b8dd0/-/horizon-files-prod/ed/picture/q2jq22ek/b07acd745bd3cb4ddb31a5abde3cdf9dae57ec61.jpg
1707774287-440;https://www.expat-dakar.com/voitures?page=17;Venant;Toyota;2021;Automatique;"Liberte 6 extension,
Dakar";24 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/c72604ee2dc61524b037c9cf9a932911/-/horizon-files-prod/ed/picture/qngxkk6v/624555558d936c930a5391fb1504b9d89b722b69.jpg
1707774287-441;https://www.expat-dakar.com/voitures?page=17;Venant;Kia;2016;Automatique;"Almadies,
Dakar";14 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/c0a24e8a82538907707a7015975db8fd/-/horizon-files-prod/ed/picture/qkrgdvnj/de84cf2bd07e5b890a9f2f231b398fa9039938c3.jpg
1707774287-442;https://www.expat-dakar.com/voitures?page=17;Venant;Toyota;2021;Automatique;"Fenêtre mermoz,
Dakar";23 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/229e98c0972ed0ab804982d3e3dc12a3/-/horizon-files-prod/ed/picture/qngxd2ee/af26f3e156577958647cd99db59e8fdf4a10d3dc.jpg
1707774290-443;https://www.expat-dakar.com/voitures?page=16;Venant;Kia;2016;Manuelle;"Mamelles,
Dakar";9 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9290a19c17109316c719f939c4286e69/-/horizon-files-prod/ed/picture/qj4rwgg8/8491c4bf68508058f342f7cedf146a2438e863da.jpg
1707774290-444;https://www.expat-dakar.com/voitures?page=16;Venant;Mercedes-Benz;2020;Automatique;"Virage,
Dakar";21 900 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1fb650347a5bf515a7c842b3db200b3d/-/horizon-files-prod/ed/picture/q0gw0e9m/ae4a7e0f75dbf8c7b5145d318bc95a09df7cb489.jpg
1707774290-445;https://www.expat-dakar.com/voitures?page=16;;;;;;;
1707774290-446;https://www.expat-dakar.com/voitures?page=16;D'occasion;Kia;2015;Automatique;"Fass,
Dakar";5 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/ef0f7055016bf9c7e86e719196b15afd/-/horizon-files-prod/ed/picture/qzvdqqnx/54f1e3b9b37589d3622a3b1514c51c9775c32b58.jpg
1707774290-447;https://www.expat-dakar.com/voitures?page=16;D'occasion;Land Rover;2017;Automatique;"Almadies,
Dakar";16 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/26fe6b5ccb25c7daae5de6e4a12d6331/-/horizon-files-prod/ed/picture/qgq9k7gk/a58070727b995fabbf92a50a65ad22f7f89b9884.jpg
1707774290-448;https://www.expat-dakar.com/voitures?page=16;D'occasion;Mazda;2016;Automatique;"Sicap Liberté,
Dakar";8 900 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/311583b4358525c33addf623a5fb0802/-/horizon-files-prod/ed/picture/qngx2g6z/d5badfc0adcfe7b12eabc459b633fd7749587bb8.jpg
1707774290-449;https://www.expat-dakar.com/voitures?page=16;Venant;Hyundai;2016;Automatique;"Sacré-cœur,
Dakar";11 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/43fd9d55a491632c6028b13cd6a99f42/-/horizon-files-prod/ed/picture/qdekzmw8/a1b01a4e2d91cb9839db6f0e7e16a09e4bde1b24.jpg
1707774290-450;https://www.expat-dakar.com/voitures?page=16;D'occasion;Hyundai;2014;Automatique;"Yoff,
Dakar";6 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/29d58348d2502ffe977e85170e6191e1/-/horizon-files-prod/ed/picture/q0gwzx4e/69743adaf1ee574b3fbb2460b30e9cecbcbfc6ff.jpg
1707774290-451;https://www.expat-dakar.com/voitures?page=16;D'occasion;Peugeot;2019;Manuelle;"Yoff,
Dakar";8 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/e88529ae8dd5af1e07930d638d628797/-/horizon-files-prod/ed/picture/qzvdedzv/b08c388e4948939b2ad362507a759a911a803483.jpg
1707774290-452;https://www.expat-dakar.com/voitures?page=16;Venant;Mitsubishi;2017;Automatique;"Yoff,
Dakar";12 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/44777f907c37ae16aed5d204d38a8157/-/horizon-files-prod/ed/picture/q56x52k2/c22f08f63f098b2c0b021aaf79d5682d0ea7ab4d.jpg
1707774290-453;https://www.expat-dakar.com/voitures?page=16;D'occasion;Toyota;2008;Automatique;"Saly Portudal,
Thiès";11 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/57aa7ae5eb51e5c2fb46a322876655ca/-/horizon-files-prod/ed/picture/qzvdp9dv/87e27efdbdec1ab776f215229bd7aa878d654174.jpg
1707774290-454;https://www.expat-dakar.com/voitures?page=16;D'occasion;Ford;2014;Automatique;"Pikine,
Dakar";5 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/f09bafc76fe142934477e033a7bc02a6/-/horizon-files-prod/ed/picture/qm5p4qdd/e79eaeb6d3d4fb40d9d018e36da7c734915834c9.jpg
1707774290-455;https://www.expat-dakar.com/voitures?page=16;Venant;Jeep;2016;Automatique;"Almadies,
Dakar";6 300 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/203b2c37d219ac27cb077179bd27770b/-/horizon-files-prod/ed/picture/qwe299q6/c87e9649c0fd606c42c517f4bffb7cf4b5812df3.jpg
1707774293-456;https://www.expat-dakar.com/voitures?page=15;Venant;Hyundai;2017;Automatique;"Mamelles,
Dakar";6 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9474d800513bbe2bfdae18166a5ed5a1/-/horizon-files-prod/ed/picture/qrzv0rqn/99bd67736bc326004255408360678aab0d4c0e40.jpg
1707774293-457;https://www.expat-dakar.com/voitures?page=15;Venant;Mercedes-Benz;2020;Automatique;"VDN,
Dakar";53 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/25c4e48511d4d213b537537627bdc109/-/horizon-files-prod/ed/picture/qzv4n7dn/30839fd7e42c9affc211dccf57ad1fb24a4a3d63.jpg
1707774293-458;https://www.expat-dakar.com/voitures?page=15;;;;;;;
1707774293-459;https://www.expat-dakar.com/voitures?page=15;D'occasion;Hyundai;2016;Automatique;"Sacré-cœur,
Dakar";4 900 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/5530a547f2a0b9449c3b39c713d8845d/-/horizon-files-prod/ed/picture/q56x2g9r/cbf11a28ae32cc9dd534f785f79d10ff7f85b33a.jpg
1707774293-460;https://www.expat-dakar.com/voitures?page=15;Venant;Mitsubishi;2016;Automatique;"Hann maristes,
Dakar";9 300 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/fe3e44e2336966d2f00321d967caf2f6/-/horizon-files-prod/ed/picture/qwe2kzrj/5b970d9a76273d17ef086188616978c1fc434e53.jpg
1707774293-461;https://www.expat-dakar.com/voitures?page=15;D'occasion;Kia;2015;Automatique;"Fenêtre mermoz,
Dakar";5 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/62887856c3489a13172c217f20b3c574/-/horizon-files-prod/ed/picture/q0gwxpek/0b4da4da9660df1a8af8571bb6f41ad19fdcb45b.jpg
1707774293-462;https://www.expat-dakar.com/voitures?page=15;Neuf;Range Rover;2021;Automatique;"Hlm,
Dakar";51 700 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1f96de62be017a7e0fd0f35539060c12/-/horizon-files-prod/ed/picture/qxj2qvgw/9b72e83cd7dbe391ab09132a98d5c5ba25b2fbe4.jpg
1707774293-463;https://www.expat-dakar.com/voitures?page=15;Venant;Peugeot;2015;Manuelle;"Hlm,
Dakar";4 999 999 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/cef37753366925d9cd60df2573cf114a/-/horizon-files-prod/ed/picture/qngxnevv/3adfb3747f1a97017203907e73668c655bd0f4c8.jpg
1707774293-464;https://www.expat-dakar.com/voitures?page=15;D'occasion;Honda;2014;Automatique;"Hlm,
Dakar";4 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/8fb928a4b6cd22174bb788c79119d087/-/horizon-files-prod/ed/picture/qdekz6v8/04dd184bff9911fb3dcb78adf6ce86cc5202c699.jpg
1707774293-465;https://www.expat-dakar.com/voitures?page=15;D'occasion;Mazda;2013;Automatique;"Hlm,
Dakar";7 100 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1951fd8e87e989ac6dd64ed2137f9ad3/-/horizon-files-prod/ed/picture/q785dmk8/76aaede5bc311b2cd133a58de01c2106c3d41ff6.jpg
1707774293-466;https://www.expat-dakar.com/voitures?page=15;D'occasion;Mercedes-Benz;2014;Automatique;"Hlm,
Dakar";7 700 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/94c0e98f1e5625c4ad038b6b18da24ff/-/horizon-files-prod/ed/picture/q56x2qzg/ce285c1326d2c93cce1214b5bf28a68c25600afb.jpg
1707774293-467;https://www.expat-dakar.com/voitures?page=15;D'occasion;Volkswagen;2002;Manuelle;"Ouest foire,
Dakar";3 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/cd720c44cac0fd027a0df79b94155c83/-/horizon-files-prod/ed/picture/qenqrd2v/c53c8a666507ed474507b2079ecc4738aa823b0c.jpg
1707774293-468;https://www.expat-dakar.com/voitures?page=15;Venant;Kia;2015;Automatique;"Fass,
Dakar";9 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/df1e375daff0948cc4e697e3964d9380/-/horizon-files-prod/ed/picture/q44822kz/7d239d7c9782e938b33c6f132c14c11d2a4f90b2.jpg
1707774296-469;https://www.expat-dakar.com/voitures?page=14;Venant;Hyundai;2017;Automatique;"Mamelles,
Dakar";6 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9474d800513bbe2bfdae18166a5ed5a1/-/horizon-files-prod/ed/picture/qrzv0rqn/99bd67736bc326004255408360678aab0d4c0e40.jpg
1707774296-470;https://www.expat-dakar.com/voitures?page=14;Venant;Mercedes-Benz;2020;Automatique;"VDN,
Dakar";53 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/25c4e48511d4d213b537537627bdc109/-/horizon-files-prod/ed/picture/qzv4n7dn/30839fd7e42c9affc211dccf57ad1fb24a4a3d63.jpg
1707774296-471;https://www.expat-dakar.com/voitures?page=14;;;;;;;
1707774296-472;https://www.expat-dakar.com/voitures?page=14;Venant;Hyundai;2017;Automatique;"Almadies,
Dakar";11 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/b2e42d8d794b54ccd3d2c76070472b98/-/horizon-files-prod/ed/picture/qzvdenmk/bc9da42e607298b85d6e91172b03f0ce68b546e6.jpg
1707774296-473;https://www.expat-dakar.com/voitures?page=14;Venant;Kia;2018;Automatique;"Cité keur gorgui,
Dakar";15 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/2bb4fa23c3fdc18da4312585795c04be/-/horizon-files-prod/ed/picture/qdekjvz7/c0560d46fee42f60d401336a3c42a9ffa64595fe.jpg
1707774296-474;https://www.expat-dakar.com/voitures?page=14;Venant;Ford;2017;Automatique;"Cité keur gorgui,
Dakar";13 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/bc55c503625a52d463362a1ae1c5c567/-/horizon-files-prod/ed/picture/qj4rdq24/716b5d37b3622685872ce8e3611f67989cf48c6b.jpg
1707774296-475;https://www.expat-dakar.com/voitures?page=14;Venant;BMW;2019;Automatique;"Cité keur gorgui,
Dakar";43 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9fd5c7b1a5de8e80eecf5b2732f382cd/-/horizon-files-prod/ed/picture/qdekj8w2/238242c4d82e0a9a22d3e854ae8c548b6b0c9de5.jpg
1707774296-476;https://www.expat-dakar.com/voitures?page=14;Venant;Peugeot;2019;Automatique;"Almadies,
Dakar";17 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1e3dccc13dd0f484829e0e38611438a2/-/horizon-files-prod/ed/picture/qenqmvm4/ff919844d20ff32f3971c84fca23ae5bdbd70dc5.jpg
1707774296-477;https://www.expat-dakar.com/voitures?page=14;Venant;Ford;2014;Automatique;"Liberte 2,
Dakar";4 850 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/fa5087d212d51e7f50f0c80134509d01/-/horizon-files-prod/ed/picture/qxj2zqew/95cc5cda7297522eb58136d7d870154bb71f910a.jpg
1707774296-478;https://www.expat-dakar.com/voitures?page=14;Venant;Kia;2017;Automatique;"Ouest foire,
Dakar";12 200 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9f08a8d5f41d17ba1397be4df678569c/-/horizon-files-prod/ed/picture/qngxk8n0/a5af8be72ed53f7c0343c38f41cb4263afb0c8cc.jpg
1707774296-479;https://www.expat-dakar.com/voitures?page=14;Neuf;Acura;2015;Automatique;"Mermoz,
Dakar";11 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/70e297c6d54d76f6a4cd3a805ac7aac7/-/horizon-files-prod/ed/picture/qn428mz/81ce9f2e73071afa9747cee626296b7f885717a9.jpg
1707774296-480;https://www.expat-dakar.com/voitures?page=14;Venant;Hyundai;2020;Automatique;"Ouest foire,
Dakar";20 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9c97a352333f03ca6ca851aae6ea7a34/-/horizon-files-prod/ed/picture/q785d4m5/98da973010d0d3500c93730441327d53064e4648.jpg
1707774296-481;https://www.expat-dakar.com/voitures?page=14;D'occasion;Mercedes-Benz;2017;Automatique;"Sacré-cœur,
Dakar";19 900 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/b3cd7451c76dfbadf591de517fc54e60/-/horizon-files-prod/ed/picture/q0gwx5d8/feced2bd1b4aa8725426f7aea616a08372219b64.jpg
1707774299-482;https://www.expat-dakar.com/voitures?page=13;D'occasion;Honda;2013;Automatique;"Guediawaye,
Dakar";5 999 999 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/aabeea03f0abc6ad3eaef5230465bd84/-/horizon-files-prod/ed/picture/q56x8j72/3b5e1ca35b8d0f1b613692d3091c13f70f12267d.jpg
1707774299-483;https://www.expat-dakar.com/voitures?page=13;D'occasion;Audi;2016;Automatique;"Mermoz,
Dakar";13 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/72171bc5e2fc0ca9d24fb2d8402d56c8/-/horizon-files-prod/ed/picture/qzvdqje8/3d356585dc34c8d292572483e094c17501b0d4d7.jpg
1707774299-484;https://www.expat-dakar.com/voitures?page=13;;;;;;;
1707774299-485;https://www.expat-dakar.com/voitures?page=13;Venant;Kia;2015;Automatique;"Ouest foire,
Dakar";9 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/424ced09d843b758d2fd5763078873e1/-/horizon-files-prod/ed/picture/q785rp7n/b44aebdf4cd44ee7cf155a0402ee1d1136cc97ee.jpg
1707774299-486;https://www.expat-dakar.com/voitures?page=13;Venant;Hyundai;2015;Automatique;"Ouest foire,
Dakar";12 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/c6a2a1a71f2451dbca2955f42f4324fa/-/horizon-files-prod/ed/picture/qngxkv5r/357a3f4f30e9ce68cccd695dfd2c292dfbc528e6.jpg
1707774299-487;https://www.expat-dakar.com/voitures?page=13;Venant;Hyundai;2015;Automatique;"Ouest foire,
Dakar";13 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1a5d7d8339682845aa7fbf23ca5f8c1e/-/horizon-files-prod/ed/picture/qv4e0rm8/15ba2bfc8aebf6aa7f595654180630a18a9a1a88.jpg
